updated,A5,A4,A3,A2,A1,A0
03/10/2021 02:07:25,6.766,0.131,0.000,0.000,0.000,2.380
03/10/2021 02:07:04,6.742,0.143,0.000,0.000,0.000,2.375
03/10/2021 02:07:03,6.742,0.143,0.000,0.000,0.000,2.375
03/10/2021 02:06:52,6.730,0.143,0.000,0.000,0.000,2.488
03/10/2021 02:06:40,6.693,0.143,0.000,0.000,0.000,2.395
03/10/2021 02:06:30,6.718,0.143,0.000,0.000,0.000,2.395
03/10/2021 02:06:19,6.754,0.143,0.000,0.000,0.000,2.414
03/10/2021 02:05:58,6.778,0.131,0.000,0.000,0.000,2.283
03/10/2021 02:05:58,6.790,0.131,0.000,0.000,0.000,2.537
03/10/2021 02:05:47,6.778,0.143,0.000,0.000,0.000,2.341
03/10/2021 02:05:35,6.778,0.143,0.000,0.000,0.000,2.483
03/10/2021 02:05:24,6.778,0.143,0.000,0.000,0.000,2.429
03/10/2021 02:05:14,6.790,0.143,0.000,0.000,0.000,2.537
03/10/2021 02:04:53,6.766,0.143,0.000,0.000,0.000,2.341
03/10/2021 02:04:53,6.766,0.143,0.000,0.000,0.000,2.370
03/10/2021 02:04:42,6.766,0.143,0.000,0.000,0.000,2.439
03/10/2021 02:04:31,6.812,0.143,0.000,0.000,0.000,2.326
03/10/2021 02:04:19,6.824,0.131,0.000,0.000,0.000,2.405
03/10/2021 02:04:08,6.836,0.143,0.000,0.000,0.000,2.498
03/10/2021 02:03:57,6.873,0.131,0.000,0.000,0.000,2.410
03/10/2021 02:03:46,6.873,0.143,0.000,0.000,0.000,2.458
03/10/2021 02:03:36,6.873,0.143,0.000,0.000,0.000,2.488
03/10/2021 02:03:24,6.885,0.131,0.000,0.000,0.000,2.434
03/10/2021 02:03:03,6.897,0.143,0.000,0.000,0.000,2.346
03/10/2021 02:03:03,6.897,0.143,0.000,0.000,0.000,2.346
03/10/2021 02:02:52,6.907,0.131,0.000,0.000,0.000,2.551
03/10/2021 02:02:41,6.897,0.131,0.000,0.000,0.000,2.390
03/10/2021 02:02:31,6.885,0.143,0.000,0.000,0.000,2.458
03/10/2021 02:02:19,6.873,0.143,0.000,0.000,0.000,2.566
03/10/2021 02:01:58,6.919,0.131,0.000,0.000,0.000,2.395
03/10/2021 02:01:57,6.979,0.143,0.000,0.000,0.000,2.478
03/10/2021 02:01:47,6.943,0.143,0.000,0.000,0.000,2.419
03/10/2021 02:01:36,6.955,0.119,0.000,0.000,0.000,2.581
03/10/2021 02:01:25,6.992,0.143,0.000,0.000,0.000,2.473
03/10/2021 02:01:14,6.979,0.131,0.000,0.000,0.000,2.414
03/10/2021 02:00:53,6.955,0.143,0.000,0.000,0.000,2.385
03/10/2021 02:00:53,6.907,0.131,0.000,0.000,0.000,2.429
03/10/2021 02:00:42,6.907,0.131,0.000,0.000,0.000,2.468
03/10/2021 02:00:31,6.897,0.143,0.000,0.000,0.000,2.429
03/10/2021 02:00:21,6.836,0.143,0.000,0.000,0.000,2.517
03/10/2021 02:00:09,6.800,0.143,0.000,0.000,0.000,2.400
03/10/2021 01:59:58,6.766,0.143,0.000,0.000,0.000,2.400
03/10/2021 01:59:47,6.778,0.143,0.000,0.000,0.000,2.522
03/10/2021 01:59:36,6.730,0.131,0.000,0.000,0.000,2.502
03/10/2021 01:59:25,6.705,0.143,0.000,0.000,0.000,2.502
03/10/2021 01:59:14,6.659,0.143,0.000,0.000,0.000,2.326
03/10/2021 01:58:53,6.611,0.143,0.000,0.000,0.000,2.273
03/10/2021 01:58:53,6.611,0.143,0.000,0.000,0.000,2.273
03/10/2021 01:58:42,6.635,0.143,0.000,0.000,0.000,2.463
03/10/2021 01:58:31,6.611,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:58:21,6.565,0.131,0.000,0.000,0.000,2.307
03/10/2021 01:58:10,6.577,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:57:59,6.553,0.131,0.000,0.000,0.000,2.341
03/10/2021 01:57:38,6.565,0.107,0.000,0.000,0.000,2.243
03/10/2021 01:57:38,6.565,0.107,0.000,0.000,0.000,2.243
03/10/2021 01:57:27,6.553,0.131,0.000,0.000,0.000,2.385
03/10/2021 01:57:16,6.553,0.131,0.000,0.000,0.000,2.292
03/10/2021 01:57:05,6.541,0.131,0.000,0.000,0.000,2.297
03/10/2021 01:56:54,6.565,0.143,0.000,0.000,0.000,2.346
03/10/2021 01:56:33,6.553,0.143,0.000,0.000,0.000,2.297
03/10/2021 01:56:32,6.553,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:56:22,6.553,0.143,0.000,0.000,0.000,2.375
03/10/2021 01:56:11,6.577,0.131,0.000,0.000,0.000,2.336
03/10/2021 01:56:00,6.587,0.131,0.000,0.000,0.000,2.429
03/10/2021 01:55:50,6.577,0.131,0.000,0.000,0.000,2.356
03/10/2021 01:55:29,6.599,0.107,0.000,0.000,0.000,2.283
03/10/2021 01:55:28,6.599,0.143,0.000,0.000,0.000,2.385
03/10/2021 01:55:17,6.611,0.143,0.000,0.000,0.000,2.439
03/10/2021 01:55:06,6.599,0.143,0.000,0.000,0.000,2.283
03/10/2021 01:54:56,6.611,0.143,0.000,0.000,0.000,2.444
03/10/2021 01:54:45,6.599,0.143,0.000,0.000,0.000,2.317
03/10/2021 01:54:31,6.623,0.143,0.000,0.000,0.000,2.326
03/10/2021 01:54:23,6.587,0.143,0.000,0.000,0.000,2.322
03/10/2021 01:54:12,6.599,0.143,0.000,0.000,0.000,2.468
03/10/2021 01:54:01,6.611,0.131,0.000,0.000,0.000,2.336
03/10/2021 01:53:38,6.647,0.131,0.000,0.000,0.000,2.243
03/10/2021 01:53:38,6.647,0.143,0.000,0.000,0.000,2.317
03/10/2021 01:53:26,6.635,0.143,0.000,0.000,0.000,2.458
03/10/2021 01:53:16,6.659,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:52:54,6.647,0.131,0.000,0.000,0.000,2.268
03/10/2021 01:52:53,6.647,0.131,0.000,0.000,0.000,2.326
03/10/2021 01:52:41,6.623,0.131,0.000,0.000,0.000,2.419
03/10/2021 01:52:30,6.587,0.143,0.000,0.000,0.000,2.375
03/10/2021 01:52:19,6.587,0.131,0.000,0.000,0.000,2.356
03/10/2021 01:52:07,6.565,0.131,0.000,0.000,0.000,2.346
03/10/2021 01:51:56,6.565,0.131,0.000,0.000,0.000,2.292
03/10/2021 01:51:44,6.553,0.143,0.000,0.000,0.000,2.356
03/10/2021 01:51:33,6.587,0.143,0.000,0.000,0.000,2.370
03/10/2021 01:51:22,6.623,0.131,0.000,0.000,0.000,2.356
03/10/2021 01:51:11,6.672,0.131,0.000,0.000,0.000,2.366
03/10/2021 01:50:59,6.684,0.143,0.000,0.000,0.000,2.463
03/10/2021 01:50:38,6.718,0.143,0.000,0.000,0.000,2.292
03/10/2021 01:50:37,6.705,0.143,0.000,0.000,0.000,2.297
03/10/2021 01:50:27,6.730,0.131,0.000,0.000,0.000,2.346
03/10/2021 01:50:15,6.742,0.143,0.000,0.000,0.000,2.449
03/10/2021 01:50:04,6.754,0.155,0.000,0.000,0.000,2.341
03/10/2021 01:49:53,6.766,0.143,0.000,0.000,0.000,2.502
03/10/2021 01:49:42,6.790,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:49:31,6.778,0.119,0.000,0.000,0.000,2.351
03/10/2021 01:49:21,6.742,0.143,0.000,0.000,0.000,2.419
03/10/2021 01:49:09,6.718,0.131,0.000,0.000,0.000,2.356
03/10/2021 01:48:58,6.705,0.131,0.000,0.000,0.000,2.400
03/10/2021 01:48:38,6.611,0.131,0.000,0.000,0.000,2.229
03/10/2021 01:48:38,6.611,0.131,0.000,0.000,0.000,2.302
03/10/2021 01:48:27,6.599,0.107,0.000,0.000,0.000,2.434
03/10/2021 01:48:16,6.541,0.143,0.000,0.000,0.000,2.297
03/10/2021 01:48:04,6.516,0.131,0.000,0.000,0.000,2.400
03/10/2021 01:47:54,6.528,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:47:42,6.504,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:47:31,6.528,0.107,0.000,0.000,0.000,2.273
03/10/2021 01:47:20,6.492,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:47:10,6.504,0.107,0.000,0.000,0.000,2.302
03/10/2021 01:46:59,6.504,0.155,0.000,0.000,0.000,2.336
03/10/2021 01:46:47,6.470,0.143,0.000,0.000,0.000,2.273
03/10/2021 01:46:37,6.482,0.143,0.000,0.000,0.000,2.307
03/10/2021 01:46:26,6.492,0.143,0.000,0.000,0.000,2.419
03/10/2021 01:46:15,6.504,0.107,0.000,0.000,0.000,2.380
03/10/2021 01:46:04,6.492,0.143,0.000,0.000,0.000,2.273
03/10/2021 01:45:43,6.492,0.143,0.000,0.000,0.000,2.312
03/10/2021 01:45:43,6.492,0.143,0.000,0.000,0.000,2.312
03/10/2021 01:45:32,6.492,0.119,0.000,0.000,0.000,2.351
03/10/2021 01:45:22,6.504,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:45:11,6.504,0.131,0.000,0.000,0.000,2.292
03/10/2021 01:45:00,6.492,0.143,0.000,0.000,0.000,2.341
03/10/2021 01:44:50,6.470,0.131,0.000,0.000,0.000,2.336
03/10/2021 01:44:38,6.492,0.143,0.000,0.000,0.000,2.405
03/10/2021 01:44:18,6.492,0.107,0.000,0.000,0.000,2.283
03/10/2021 01:44:18,6.504,0.131,0.000,0.000,0.000,2.322
03/10/2021 01:44:07,6.516,0.143,0.000,0.000,0.000,2.326
03/10/2021 01:43:56,6.504,0.107,0.000,0.000,0.000,2.297
03/10/2021 01:43:45,6.492,0.143,0.000,0.000,0.000,2.243
03/10/2021 01:43:34,6.492,0.131,0.000,0.000,0.000,2.341
03/10/2021 01:43:13,6.504,0.143,0.000,0.000,0.000,2.258
03/10/2021 01:43:12,6.528,0.143,0.000,0.000,0.000,2.273
03/10/2021 01:43:02,6.528,0.131,0.000,0.000,0.000,2.317
03/10/2021 01:42:51,6.504,0.143,0.000,0.000,0.000,2.297
03/10/2021 01:42:41,6.565,0.143,0.000,0.000,0.000,2.449
03/10/2021 01:42:30,6.553,0.131,0.000,0.000,0.000,2.273
03/10/2021 01:42:19,6.565,0.131,0.000,0.000,0.000,2.317
03/10/2021 01:41:58,6.577,0.143,0.000,0.000,0.000,2.283
03/10/2021 01:41:57,6.599,0.143,0.000,0.000,0.000,2.444
03/10/2021 01:41:46,6.577,0.143,0.000,0.000,0.000,2.400
03/10/2021 01:41:36,6.565,0.143,0.000,0.000,0.000,2.341
03/10/2021 01:41:25,6.587,0.143,0.000,0.000,0.000,2.424
03/10/2021 01:41:03,6.565,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:41:03,6.565,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:40:52,6.553,0.143,0.000,0.000,0.000,2.287
03/10/2021 01:40:41,6.587,0.143,0.000,0.000,0.000,2.454
03/10/2021 01:40:31,6.587,0.107,0.000,0.000,0.000,2.380
03/10/2021 01:40:20,6.553,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:40:09,6.565,0.143,0.000,0.000,0.000,2.361
03/10/2021 01:39:57,6.541,0.131,0.000,0.000,0.000,2.302
03/10/2021 01:39:46,6.565,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:39:36,6.541,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:39:25,6.528,0.143,0.000,0.000,0.000,2.336
03/10/2021 01:39:15,6.553,0.143,0.000,0.000,0.000,2.307
03/10/2021 01:38:53,6.587,0.131,0.000,0.000,0.000,2.253
03/10/2021 01:38:53,6.587,0.131,0.000,0.000,0.000,2.253
03/10/2021 01:38:42,6.587,0.131,0.000,0.000,0.000,2.331
03/10/2021 01:38:31,6.623,0.131,0.000,0.000,0.000,2.278
03/10/2021 01:38:20,6.623,0.107,0.000,0.000,0.000,2.375
03/10/2021 01:38:09,6.635,0.131,0.000,0.000,0.000,2.346
03/10/2021 01:37:57,6.635,0.107,0.000,0.000,0.000,2.336
03/10/2021 01:37:47,6.684,0.143,0.000,0.000,0.000,2.341
03/10/2021 01:37:36,6.659,0.131,0.000,0.000,0.000,2.375
03/10/2021 01:37:25,6.672,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:37:14,6.705,0.143,0.000,0.000,0.000,2.322
03/10/2021 01:37:03,6.693,0.131,0.000,0.000,0.000,2.317
03/10/2021 01:36:52,6.705,0.107,0.000,0.000,0.000,2.468
03/10/2021 01:36:41,6.672,0.131,0.000,0.000,0.000,2.395
03/10/2021 01:36:30,6.672,0.131,0.000,0.000,0.000,2.385
03/10/2021 01:36:20,6.684,0.107,0.000,0.000,0.000,2.356
03/10/2021 01:36:09,6.672,0.143,0.000,0.000,0.000,2.449
03/10/2021 01:35:58,6.647,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:35:47,6.635,0.131,0.000,0.000,0.000,2.405
03/10/2021 01:35:36,6.623,0.143,0.000,0.000,0.000,2.326
03/10/2021 01:35:25,6.635,0.131,0.000,0.000,0.000,2.317
03/10/2021 01:35:15,6.635,0.143,0.000,0.000,0.000,2.331
03/10/2021 01:35:04,6.623,0.131,0.000,0.000,0.000,2.380
03/10/2021 01:34:43,6.647,0.143,0.000,0.000,0.000,2.278
03/10/2021 01:34:43,6.635,0.143,0.000,0.000,0.000,2.483
03/10/2021 01:34:32,6.647,0.143,0.000,0.000,0.000,2.454
03/10/2021 01:34:21,6.635,0.143,0.000,0.000,0.000,2.331
03/10/2021 01:34:10,6.635,0.143,0.000,0.000,0.000,2.336
03/10/2021 01:33:59,6.672,0.131,0.000,0.000,0.000,2.331
03/10/2021 01:33:49,6.635,0.143,0.000,0.000,0.000,2.444
03/10/2021 01:33:28,6.577,0.143,0.000,0.000,0.000,2.322
03/10/2021 01:33:28,6.611,0.131,0.000,0.000,0.000,2.375
03/10/2021 01:33:17,6.599,0.143,0.000,0.000,0.000,2.439
03/10/2021 01:33:06,6.577,0.119,0.000,0.000,0.000,2.400
03/10/2021 01:32:55,6.577,0.143,0.000,0.000,0.000,2.361
03/10/2021 01:32:44,6.577,0.143,0.000,0.000,0.000,2.317
03/10/2021 01:32:23,6.528,0.143,0.000,0.000,0.000,2.283
03/10/2021 01:32:22,6.541,0.131,0.000,0.000,0.000,2.297
03/10/2021 01:32:12,6.577,0.131,0.000,0.000,0.000,2.307
03/10/2021 01:32:01,6.553,0.131,0.000,0.000,0.000,2.312
03/10/2021 01:31:51,6.577,0.143,0.000,0.000,0.000,2.380
03/10/2021 01:31:40,6.553,0.131,0.000,0.000,0.000,2.331
03/10/2021 01:31:28,6.504,0.143,0.000,0.000,0.000,2.292
03/10/2021 01:31:17,6.541,0.143,0.000,0.000,0.000,2.346
03/10/2021 01:31:07,6.553,0.131,0.000,0.000,0.000,2.346
03/10/2021 01:30:56,6.541,0.143,0.000,0.000,0.000,2.351
03/10/2021 01:30:45,6.528,0.131,0.000,0.000,0.000,2.307
03/10/2021 01:30:34,6.553,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:30:23,6.553,0.131,0.000,0.000,0.000,2.366
03/10/2021 01:30:12,6.587,0.131,0.000,0.000,0.000,2.346
03/10/2021 01:30:01,6.587,0.143,0.000,0.000,0.000,2.322
03/10/2021 01:29:51,6.599,0.131,0.000,0.000,0.000,2.326
03/10/2021 01:29:40,6.623,0.107,0.000,0.000,0.000,2.341
03/10/2021 01:29:29,6.647,0.143,0.000,0.000,0.000,2.326
03/10/2021 01:29:08,6.693,0.143,0.000,0.000,0.000,2.263
03/10/2021 01:29:07,6.672,0.131,0.000,0.000,0.000,2.405
03/10/2021 01:28:57,6.684,0.131,0.000,0.000,0.000,2.410
03/10/2021 01:28:46,6.705,0.131,0.000,0.000,0.000,2.346
03/10/2021 01:28:35,6.730,0.143,0.000,0.000,0.000,2.419
03/10/2021 01:28:25,6.754,0.143,0.000,0.000,0.000,2.439
03/10/2021 01:28:14,6.742,0.131,0.000,0.000,0.000,2.341
03/10/2021 01:28:03,6.778,0.143,0.000,0.000,0.000,2.527
03/10/2021 01:27:52,6.778,0.131,0.000,0.000,0.000,2.370
03/10/2021 01:27:42,6.754,0.143,0.000,0.000,0.000,2.449
03/10/2021 01:27:31,6.742,0.131,0.000,0.000,0.000,2.414
03/10/2021 01:27:21,6.730,0.119,0.000,0.000,0.000,2.488
03/10/2021 01:27:10,6.730,0.131,0.000,0.000,0.000,2.498
03/10/2021 01:26:59,6.672,0.131,0.000,0.000,0.000,2.312
03/10/2021 01:26:48,6.635,0.131,0.000,0.000,0.000,2.356
03/10/2021 01:26:38,6.647,0.143,0.000,0.000,0.000,2.336
03/10/2021 01:26:27,6.611,0.143,0.000,0.000,0.000,2.331
03/10/2021 01:26:16,6.577,0.143,0.000,0.000,0.000,2.356
03/10/2021 01:26:05,6.599,0.131,0.000,0.000,0.000,2.322
03/10/2021 01:25:54,6.577,0.131,0.000,0.000,0.000,2.449
03/10/2021 01:25:33,6.541,0.131,0.000,0.000,0.000,2.214
03/10/2021 01:25:32,6.528,0.143,0.000,0.000,0.000,2.439
03/10/2021 01:25:22,6.528,0.143,0.000,0.000,0.000,2.317
03/10/2021 01:25:11,6.516,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:25:00,6.516,0.143,0.000,0.000,0.000,2.336
03/10/2021 01:24:49,6.470,0.107,0.000,0.000,0.000,2.312
03/10/2021 01:24:39,6.482,0.143,0.000,0.000,0.000,2.395
03/10/2021 01:24:18,6.504,0.143,0.000,0.000,0.000,2.273
03/10/2021 01:24:17,6.482,0.143,0.000,0.000,0.000,2.346
03/10/2021 01:24:07,6.482,0.119,0.000,0.000,0.000,2.283
03/10/2021 01:23:56,6.504,0.131,0.000,0.000,0.000,2.336
03/10/2021 01:23:45,6.470,0.131,0.000,0.000,0.000,2.283
03/10/2021 01:23:34,6.482,0.143,0.000,0.000,0.000,2.302
03/10/2021 01:23:13,6.492,0.143,0.000,0.000,0.000,2.165
03/10/2021 01:23:12,6.458,0.143,0.000,0.000,0.000,2.209
03/10/2021 01:23:01,6.504,0.143,0.000,0.000,0.000,2.341
03/10/2021 01:22:50,6.492,0.143,0.000,0.000,0.000,2.302
03/10/2021 01:22:39,6.492,0.143,0.000,0.000,0.000,2.287
03/10/2021 01:22:18,6.541,0.107,0.000,0.000,0.000,2.253
03/10/2021 01:22:18,6.516,0.107,0.000,0.000,0.000,2.263
03/10/2021 01:22:07,6.541,0.143,0.000,0.000,0.000,2.243
03/10/2021 01:21:57,6.577,0.143,0.000,0.000,0.000,2.278
03/10/2021 01:21:46,6.577,0.131,0.000,0.000,0.000,2.361
03/10/2021 01:21:34,6.599,0.107,0.000,0.000,0.000,2.243
03/10/2021 01:21:24,6.587,0.143,0.000,0.000,0.000,2.346
03/10/2021 01:21:03,6.587,0.143,0.000,0.000,0.000,2.292
03/10/2021 01:21:03,6.587,0.143,0.000,0.000,0.000,2.292
03/10/2021 01:20:43,6.553,0.143,0.000,0.000,0.000,2.322
03/10/2021 01:20:43,6.587,0.143,0.000,0.000,0.000,2.322
03/10/2021 01:20:32,6.599,0.143,0.000,0.000,0.000,2.434
03/10/2021 01:20:21,6.587,0.131,0.000,0.000,0.000,2.414
03/10/2021 01:20:10,6.587,0.143,0.000,0.000,0.000,2.287
03/10/2021 01:20:00,6.599,0.131,0.000,0.000,0.000,2.297
03/10/2021 01:19:49,6.587,0.143,0.000,0.000,0.000,2.317
03/10/2021 01:19:28,6.587,0.119,0.000,0.000,0.000,2.268
03/10/2021 01:19:28,6.587,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:19:17,6.599,0.143,0.000,0.000,0.000,2.366
03/10/2021 01:19:06,6.611,0.131,0.000,0.000,0.000,2.322
03/10/2021 01:18:55,6.635,0.143,0.000,0.000,0.000,2.434
03/10/2021 01:18:45,6.623,0.131,0.000,0.000,0.000,2.458
03/10/2021 01:18:34,6.611,0.143,0.000,0.000,0.000,2.473
03/10/2021 01:18:13,6.647,0.119,0.000,0.000,0.000,2.312
03/10/2021 01:18:13,6.623,0.131,0.000,0.000,0.000,2.400
03/10/2021 01:18:02,6.647,0.143,0.000,0.000,0.000,2.449
03/10/2021 01:17:51,6.623,0.131,0.000,0.000,0.000,2.429
03/10/2021 01:17:41,6.647,0.143,0.000,0.000,0.000,2.458
03/10/2021 01:17:30,6.647,0.131,0.000,0.000,0.000,2.317
03/10/2021 01:17:08,6.672,0.143,0.000,0.000,0.000,2.312
03/10/2021 01:17:08,6.672,0.143,0.000,0.000,0.000,2.312
03/10/2021 01:16:58,6.672,0.131,0.000,0.000,0.000,2.307
03/10/2021 01:16:47,6.659,0.143,0.000,0.000,0.000,2.458
03/10/2021 01:16:36,6.623,0.143,0.000,0.000,0.000,2.483
03/10/2021 01:16:13,6.587,0.143,0.000,0.000,0.000,2.234
03/10/2021 01:16:13,6.599,0.131,0.000,0.000,0.000,2.380
03/10/2021 01:16:00,6.587,0.107,0.000,0.000,0.000,2.292
03/10/2021 01:15:48,6.565,0.107,0.000,0.000,0.000,2.292
03/10/2021 01:15:37,6.587,0.143,0.000,0.000,0.000,2.439
03/10/2021 01:15:14,6.647,0.119,0.000,0.000,0.000,2.307
03/10/2021 01:15:13,6.647,0.119,0.000,0.000,0.000,2.307
03/10/2021 01:15:01,6.623,0.131,0.000,0.000,0.000,2.395
03/10/2021 01:14:50,6.623,0.143,0.000,0.000,0.000,2.370
03/10/2021 01:14:37,6.672,0.131,0.000,0.000,0.000,2.478
03/10/2021 01:14:25,6.647,0.143,0.000,0.000,0.000,2.390
03/10/2021 01:14:13,6.659,0.131,0.000,0.000,0.000,2.366
03/10/2021 01:14:01,6.672,0.143,0.000,0.000,0.000,2.351
03/10/2021 01:13:48,6.705,0.143,0.000,0.000,0.000,2.385
03/10/2021 01:13:36,6.672,0.143,0.000,0.000,0.000,2.326
03/10/2021 01:13:24,6.705,0.107,0.000,0.000,0.000,2.351
03/10/2021 01:13:12,6.718,0.143,0.000,0.000,0.000,2.331
03/10/2021 01:13:00,6.718,0.143,0.000,0.000,0.000,2.351
03/10/2021 01:12:47,6.693,0.131,0.000,0.000,0.000,2.366
03/10/2021 01:12:36,6.672,0.131,0.000,0.000,0.000,2.336
03/10/2021 01:12:23,6.684,0.131,0.000,0.000,0.000,2.380
03/10/2021 01:12:11,6.672,0.143,0.000,0.000,0.000,2.346
03/10/2021 01:11:59,6.693,0.143,0.000,0.000,0.000,2.498
03/10/2021 01:11:47,6.693,0.143,0.000,0.000,0.000,2.405
03/10/2021 01:11:23,6.684,0.131,0.000,0.000,0.000,2.385
03/10/2021 01:11:23,6.684,0.131,0.000,0.000,0.000,2.385
03/10/2021 01:11:11,6.684,0.143,0.000,0.000,0.000,2.317
03/10/2021 01:10:59,6.693,0.131,0.000,0.000,0.000,2.366
03/10/2021 01:10:45,6.693,0.143,0.000,0.000,0.000,2.395
03/10/2021 01:10:28,6.730,0.143,0.000,0.000,0.000,2.434
03/10/2021 01:10:12,6.684,0.143,0.000,0.000,0.000,2.380
03/10/2021 01:09:57,6.693,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:09:42,6.684,0.143,0.000,0.000,0.000,2.498
03/10/2021 01:09:27,6.718,0.131,0.000,0.000,0.000,2.493
03/10/2021 01:09:14,6.718,0.131,0.000,0.000,0.000,2.356
03/10/2021 01:08:57,6.742,0.143,0.000,0.000,0.000,2.375
03/10/2021 01:08:39,6.705,0.131,0.000,0.000,0.000,2.395
03/10/2021 01:08:08,6.672,0.143,0.000,0.000,0.000,2.395
03/10/2021 01:08:08,6.693,0.143,0.000,0.000,0.000,2.395
03/10/2021 01:07:52,6.693,0.143,0.000,0.000,0.000,2.380
03/10/2021 01:07:34,6.693,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:07:16,6.684,0.143,0.000,0.000,0.000,2.493
03/10/2021 01:07:01,6.672,0.143,0.000,0.000,0.000,2.336
03/10/2021 01:06:45,6.635,0.143,0.000,0.000,0.000,2.302
03/10/2021 01:06:28,6.599,0.143,0.000,0.000,0.000,2.385
03/10/2021 01:06:12,6.599,0.143,0.000,0.000,0.000,2.385
03/10/2021 01:05:43,6.684,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:05:43,6.684,0.131,0.000,0.000,0.000,2.351
03/10/2021 01:05:26,6.742,0.143,0.000,0.000,0.000,2.424
03/10/2021 01:05:11,6.766,0.143,0.000,0.000,0.000,2.341
03/10/2021 01:04:57,6.742,0.131,0.000,0.000,0.000,2.429
03/10/2021 01:04:46,6.790,0.143,0.000,0.000,0.000,2.405
03/10/2021 01:04:33,6.836,0.143,0.000,0.000,0.000,2.532
03/10/2021 01:04:22,6.836,0.143,0.000,0.000,0.000,2.517
03/10/2021 01:04:10,6.873,0.131,0.000,0.000,0.000,2.366
03/10/2021 01:03:56,6.861,0.131,0.000,0.000,0.000,2.546
03/10/2021 01:03:41,6.897,0.131,0.000,0.000,0.000,2.414
03/10/2021 01:03:25,6.897,0.143,0.000,0.000,0.000,2.571
03/10/2021 01:03:09,6.919,0.131,0.000,0.000,0.000,2.444
03/10/2021 01:02:50,6.861,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:02:29,6.848,0.143,0.000,0.000,0.000,2.463
03/10/2021 01:02:11,6.897,0.143,0.000,0.000,0.000,2.532
03/10/2021 01:01:53,6.885,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:01:28,6.885,0.143,0.000,0.000,0.000,2.361
03/10/2021 01:01:28,6.873,0.143,0.000,0.000,0.000,2.586
03/10/2021 01:01:17,6.907,0.143,0.000,0.000,0.000,2.581
03/10/2021 01:01:06,6.919,0.131,0.000,0.000,0.000,2.473
03/10/2021 01:00:53,6.897,0.143,0.000,0.000,0.000,2.410
03/10/2021 01:00:37,6.873,0.119,0.000,0.000,0.000,2.351
03/10/2021 01:00:21,6.812,0.131,0.000,0.000,0.000,2.463
03/10/2021 01:00:07,6.754,0.119,0.000,0.000,0.000,2.395
03/10/2021 00:59:52,6.705,0.131,0.000,0.000,0.000,2.473
03/10/2021 00:59:36,6.730,0.143,0.000,0.000,0.000,2.444
03/10/2021 00:59:13,6.730,0.143,0.000,0.000,0.000,2.410
03/10/2021 00:59:13,6.718,0.131,0.000,0.000,0.000,2.419
03/10/2021 00:59:02,6.800,0.131,0.000,0.000,0.000,2.493
03/10/2021 00:58:52,6.836,0.143,0.000,0.000,0.000,2.380
03/10/2021 00:58:40,6.861,0.143,0.000,0.000,0.000,2.527
03/10/2021 00:58:29,6.907,0.131,0.000,0.000,0.000,2.424
03/10/2021 00:58:19,6.931,0.155,0.000,0.000,0.000,2.468
03/10/2021 00:57:58,6.919,0.131,0.000,0.000,0.000,2.463
03/10/2021 00:57:58,6.919,0.143,0.000,0.000,0.000,2.444
03/10/2021 00:57:45,6.824,0.143,0.000,0.000,0.000,2.517
03/10/2021 00:57:23,6.778,0.131,0.000,0.000,0.000,2.356
03/10/2021 00:57:23,6.766,0.119,0.000,0.000,0.000,2.449
03/10/2021 00:57:13,6.742,0.131,0.000,0.000,0.000,2.414
03/10/2021 00:57:02,6.705,0.143,0.000,0.000,0.000,2.366
03/10/2021 00:56:51,6.705,0.143,0.000,0.000,0.000,2.370
03/10/2021 00:56:39,6.659,0.131,0.000,0.000,0.000,2.317
03/10/2021 00:56:19,6.693,0.143,0.000,0.000,0.000,2.341
03/10/2021 00:56:18,6.705,0.131,0.000,0.000,0.000,2.341
03/10/2021 00:56:07,6.705,0.131,0.000,0.000,0.000,2.361
03/10/2021 00:55:56,6.672,0.131,0.000,0.000,0.000,2.463
03/10/2021 00:55:45,6.705,0.131,0.000,0.000,0.000,2.366
03/10/2021 00:55:34,6.684,0.131,0.000,0.000,0.000,2.478
