updated,A5,A4,A3,A2,A1,A0
01/10/2021 08:51:24,8.485,0.165,0.000,0.000,0.000,3.079
01/10/2021 08:51:18,8.436,0.165,0.000,0.000,0.000,3.030
01/10/2021 08:51:13,8.436,0.165,0.000,0.000,0.000,2.996
01/10/2021 08:51:08,8.461,0.165,0.000,0.000,0.000,3.182
01/10/2021 08:51:04,8.448,0.165,0.000,0.000,0.000,3.045
01/10/2021 08:50:59,8.424,0.165,0.000,0.000,0.000,2.991
01/10/2021 08:50:54,8.330,0.155,0.000,0.000,0.000,2.972
01/10/2021 08:50:48,8.366,0.165,0.000,0.000,0.000,3.084
01/10/2021 08:50:43,8.388,0.165,0.000,0.000,0.000,3.152
01/10/2021 08:50:38,8.388,0.165,0.000,0.000,0.000,2.942
01/10/2021 08:50:33,8.412,0.165,0.000,0.000,0.000,3.148
01/10/2021 08:50:28,8.412,0.165,0.000,0.000,0.000,3.143
01/10/2021 08:50:23,8.473,0.165,0.000,0.000,0.000,3.030
01/10/2021 08:50:18,8.531,0.155,0.000,0.000,0.000,3.177
01/10/2021 08:50:13,8.589,0.189,0.000,0.000,0.000,3.211
01/10/2021 08:50:09,8.589,0.165,0.000,0.000,0.000,3.099
01/10/2021 08:50:03,8.579,0.165,0.000,0.000,0.000,3.216
01/10/2021 08:49:58,8.531,0.155,0.000,0.000,0.000,3.060
01/10/2021 08:49:53,8.507,0.165,0.000,0.000,0.000,3.035
01/10/2021 08:49:48,8.485,0.155,0.000,0.000,0.000,3.104
01/10/2021 08:49:43,8.448,0.155,0.000,0.000,0.000,2.962
01/10/2021 08:49:38,8.448,0.155,0.000,0.000,0.000,2.962
01/10/2021 08:49:33,8.436,0.177,0.000,0.000,0.000,3.050
01/10/2021 08:49:28,8.412,0.165,0.000,0.000,0.000,3.001
01/10/2021 08:49:23,8.388,0.165,0.000,0.000,0.000,3.118
01/10/2021 08:49:18,8.424,0.155,0.000,0.000,0.000,3.060
01/10/2021 08:49:13,8.378,0.165,0.000,0.000,0.000,3.016
01/10/2021 08:49:08,8.388,0.165,0.000,0.000,0.000,3.035
01/10/2021 08:49:03,8.388,0.155,0.000,0.000,0.000,3.060
01/10/2021 08:48:58,8.388,0.165,0.000,0.000,0.000,2.991
01/10/2021 08:48:53,8.354,0.165,0.000,0.000,0.000,2.947
01/10/2021 08:45:06,3.534,0.068,0.000,0.000,0.000,3.152
